rule_entity_id,rule_id,entity_type_id,mapping_status
AX023-V1-partnership,AX023-V1,partnership,candidate_filter_not_final_eligibility
AX023-V1-llp,AX023-V1,llp,candidate_filter_not_final_eligibility
AX023-V1-private_company,AX023-V1,private_company,candidate_filter_not_final_eligibility
AX023-V1-public_company,AX023-V1,public_company,candidate_filter_not_final_eligibility
AX023-V1-trust,AX023-V1,trust,candidate_filter_not_final_eligibility
AX023-V1-society,AX023-V1,society,candidate_filter_not_final_eligibility
AX023-V1-section8,AX023-V1,section8,candidate_filter_not_final_eligibility
AX023-V1-other,AX023-V1,other,candidate_filter_not_final_eligibility
AX023-V1-individual,AX023-V1,individual,candidate_filter_not_final_eligibility
AX023-V1-huf,AX023-V1,huf,candidate_filter_not_final_eligibility
AX024-V1-sole_proprietor,AX024-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX024-V1-partnership,AX024-V1,partnership,candidate_filter_not_final_eligibility
AX024-V1-llp,AX024-V1,llp,candidate_filter_not_final_eligibility
AX024-V1-private_company,AX024-V1,private_company,candidate_filter_not_final_eligibility
AX024-V1-public_company,AX024-V1,public_company,candidate_filter_not_final_eligibility
AX024-V1-trust,AX024-V1,trust,candidate_filter_not_final_eligibility
AX024-V1-society,AX024-V1,society,candidate_filter_not_final_eligibility
AX024-V1-section8,AX024-V1,section8,candidate_filter_not_final_eligibility
AX024-V1-other,AX024-V1,other,candidate_filter_not_final_eligibility
AX024-V1-individual,AX024-V1,individual,candidate_filter_not_final_eligibility
AX024-V1-huf,AX024-V1,huf,candidate_filter_not_final_eligibility
AX025-V1-sole_proprietor,AX025-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX025-V1-partnership,AX025-V1,partnership,candidate_filter_not_final_eligibility
AX025-V1-llp,AX025-V1,llp,candidate_filter_not_final_eligibility
AX025-V1-private_company,AX025-V1,private_company,candidate_filter_not_final_eligibility
AX025-V1-public_company,AX025-V1,public_company,candidate_filter_not_final_eligibility
AX025-V1-trust,AX025-V1,trust,candidate_filter_not_final_eligibility
AX025-V1-society,AX025-V1,society,candidate_filter_not_final_eligibility
AX025-V1-section8,AX025-V1,section8,candidate_filter_not_final_eligibility
AX025-V1-other,AX025-V1,other,candidate_filter_not_final_eligibility
AX025-V1-individual,AX025-V1,individual,candidate_filter_not_final_eligibility
AX025-V1-huf,AX025-V1,huf,candidate_filter_not_final_eligibility
AX026-V1-sole_proprietor,AX026-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX026-V1-partnership,AX026-V1,partnership,candidate_filter_not_final_eligibility
AX026-V1-llp,AX026-V1,llp,candidate_filter_not_final_eligibility
AX026-V1-private_company,AX026-V1,private_company,candidate_filter_not_final_eligibility
AX026-V1-public_company,AX026-V1,public_company,candidate_filter_not_final_eligibility
AX026-V1-trust,AX026-V1,trust,candidate_filter_not_final_eligibility
AX026-V1-society,AX026-V1,society,candidate_filter_not_final_eligibility
AX026-V1-section8,AX026-V1,section8,candidate_filter_not_final_eligibility
AX026-V1-other,AX026-V1,other,candidate_filter_not_final_eligibility
AX026-V1-individual,AX026-V1,individual,candidate_filter_not_final_eligibility
AX026-V1-huf,AX026-V1,huf,candidate_filter_not_final_eligibility
AX027-V1-sole_proprietor,AX027-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX027-V1-partnership,AX027-V1,partnership,candidate_filter_not_final_eligibility
AX027-V1-llp,AX027-V1,llp,candidate_filter_not_final_eligibility
AX027-V1-private_company,AX027-V1,private_company,candidate_filter_not_final_eligibility
AX027-V1-public_company,AX027-V1,public_company,candidate_filter_not_final_eligibility
AX027-V1-trust,AX027-V1,trust,candidate_filter_not_final_eligibility
AX027-V1-society,AX027-V1,society,candidate_filter_not_final_eligibility
AX027-V1-section8,AX027-V1,section8,candidate_filter_not_final_eligibility
AX027-V1-other,AX027-V1,other,candidate_filter_not_final_eligibility
AX027-V1-individual,AX027-V1,individual,candidate_filter_not_final_eligibility
AX027-V1-huf,AX027-V1,huf,candidate_filter_not_final_eligibility
AX028-V1-sole_proprietor,AX028-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX028-V1-partnership,AX028-V1,partnership,candidate_filter_not_final_eligibility
AX028-V1-llp,AX028-V1,llp,candidate_filter_not_final_eligibility
AX028-V1-private_company,AX028-V1,private_company,candidate_filter_not_final_eligibility
AX028-V1-public_company,AX028-V1,public_company,candidate_filter_not_final_eligibility
AX028-V1-trust,AX028-V1,trust,candidate_filter_not_final_eligibility
AX028-V1-society,AX028-V1,society,candidate_filter_not_final_eligibility
AX028-V1-section8,AX028-V1,section8,candidate_filter_not_final_eligibility
AX028-V1-other,AX028-V1,other,candidate_filter_not_final_eligibility
AX028-V1-individual,AX028-V1,individual,candidate_filter_not_final_eligibility
AX028-V1-huf,AX028-V1,huf,candidate_filter_not_final_eligibility
AX029-V1-sole_proprietor,AX029-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX029-V1-partnership,AX029-V1,partnership,candidate_filter_not_final_eligibility
AX029-V1-llp,AX029-V1,llp,candidate_filter_not_final_eligibility
AX029-V1-private_company,AX029-V1,private_company,candidate_filter_not_final_eligibility
AX029-V1-public_company,AX029-V1,public_company,candidate_filter_not_final_eligibility
AX029-V1-trust,AX029-V1,trust,candidate_filter_not_final_eligibility
AX029-V1-society,AX029-V1,society,candidate_filter_not_final_eligibility
AX029-V1-section8,AX029-V1,section8,candidate_filter_not_final_eligibility
AX029-V1-other,AX029-V1,other,candidate_filter_not_final_eligibility
AX029-V1-individual,AX029-V1,individual,candidate_filter_not_final_eligibility
AX029-V1-huf,AX029-V1,huf,candidate_filter_not_final_eligibility
AX030-V1-sole_proprietor,AX030-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX030-V1-partnership,AX030-V1,partnership,candidate_filter_not_final_eligibility
AX030-V1-llp,AX030-V1,llp,candidate_filter_not_final_eligibility
AX030-V1-private_company,AX030-V1,private_company,candidate_filter_not_final_eligibility
AX030-V1-public_company,AX030-V1,public_company,candidate_filter_not_final_eligibility
AX030-V1-trust,AX030-V1,trust,candidate_filter_not_final_eligibility
AX030-V1-society,AX030-V1,society,candidate_filter_not_final_eligibility
AX030-V1-section8,AX030-V1,section8,candidate_filter_not_final_eligibility
AX030-V1-other,AX030-V1,other,candidate_filter_not_final_eligibility
AX031-V1-sole_proprietor,AX031-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX031-V1-partnership,AX031-V1,partnership,candidate_filter_not_final_eligibility
AX031-V1-llp,AX031-V1,llp,candidate_filter_not_final_eligibility
AX031-V1-private_company,AX031-V1,private_company,candidate_filter_not_final_eligibility
AX031-V1-public_company,AX031-V1,public_company,candidate_filter_not_final_eligibility
AX031-V1-trust,AX031-V1,trust,candidate_filter_not_final_eligibility
AX031-V1-society,AX031-V1,society,candidate_filter_not_final_eligibility
AX031-V1-section8,AX031-V1,section8,candidate_filter_not_final_eligibility
AX031-V1-other,AX031-V1,other,candidate_filter_not_final_eligibility
AX032-V1-sole_proprietor,AX032-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX032-V1-partnership,AX032-V1,partnership,candidate_filter_not_final_eligibility
AX032-V1-llp,AX032-V1,llp,candidate_filter_not_final_eligibility
AX032-V1-private_company,AX032-V1,private_company,candidate_filter_not_final_eligibility
AX032-V1-public_company,AX032-V1,public_company,candidate_filter_not_final_eligibility
AX032-V1-trust,AX032-V1,trust,candidate_filter_not_final_eligibility
AX032-V1-society,AX032-V1,society,candidate_filter_not_final_eligibility
AX032-V1-section8,AX032-V1,section8,candidate_filter_not_final_eligibility
AX032-V1-other,AX032-V1,other,candidate_filter_not_final_eligibility
AX033-V1-sole_proprietor,AX033-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX033-V1-partnership,AX033-V1,partnership,candidate_filter_not_final_eligibility
AX033-V1-llp,AX033-V1,llp,candidate_filter_not_final_eligibility
AX033-V1-private_company,AX033-V1,private_company,candidate_filter_not_final_eligibility
AX033-V1-public_company,AX033-V1,public_company,candidate_filter_not_final_eligibility
AX033-V1-trust,AX033-V1,trust,candidate_filter_not_final_eligibility
AX033-V1-society,AX033-V1,society,candidate_filter_not_final_eligibility
AX033-V1-section8,AX033-V1,section8,candidate_filter_not_final_eligibility
AX033-V1-other,AX033-V1,other,candidate_filter_not_final_eligibility
AX034-V1-sole_proprietor,AX034-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX034-V1-partnership,AX034-V1,partnership,candidate_filter_not_final_eligibility
AX034-V1-llp,AX034-V1,llp,candidate_filter_not_final_eligibility
AX034-V1-private_company,AX034-V1,private_company,candidate_filter_not_final_eligibility
AX034-V1-public_company,AX034-V1,public_company,candidate_filter_not_final_eligibility
AX034-V1-trust,AX034-V1,trust,candidate_filter_not_final_eligibility
AX034-V1-society,AX034-V1,society,candidate_filter_not_final_eligibility
AX034-V1-section8,AX034-V1,section8,candidate_filter_not_final_eligibility
AX034-V1-other,AX034-V1,other,candidate_filter_not_final_eligibility
AX035-V1-sole_proprietor,AX035-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX035-V1-partnership,AX035-V1,partnership,candidate_filter_not_final_eligibility
AX035-V1-llp,AX035-V1,llp,candidate_filter_not_final_eligibility
AX035-V1-private_company,AX035-V1,private_company,candidate_filter_not_final_eligibility
AX035-V1-public_company,AX035-V1,public_company,candidate_filter_not_final_eligibility
AX035-V1-trust,AX035-V1,trust,candidate_filter_not_final_eligibility
AX035-V1-society,AX035-V1,society,candidate_filter_not_final_eligibility
AX035-V1-section8,AX035-V1,section8,candidate_filter_not_final_eligibility
AX035-V1-other,AX035-V1,other,candidate_filter_not_final_eligibility
AX036-V1-sole_proprietor,AX036-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX036-V1-partnership,AX036-V1,partnership,candidate_filter_not_final_eligibility
AX036-V1-llp,AX036-V1,llp,candidate_filter_not_final_eligibility
AX036-V1-private_company,AX036-V1,private_company,candidate_filter_not_final_eligibility
AX036-V1-public_company,AX036-V1,public_company,candidate_filter_not_final_eligibility
AX036-V1-trust,AX036-V1,trust,candidate_filter_not_final_eligibility
AX036-V1-society,AX036-V1,society,candidate_filter_not_final_eligibility
AX036-V1-section8,AX036-V1,section8,candidate_filter_not_final_eligibility
AX036-V1-other,AX036-V1,other,candidate_filter_not_final_eligibility
AX037-V1-sole_proprietor,AX037-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX037-V1-partnership,AX037-V1,partnership,candidate_filter_not_final_eligibility
AX037-V1-llp,AX037-V1,llp,candidate_filter_not_final_eligibility
AX037-V1-private_company,AX037-V1,private_company,candidate_filter_not_final_eligibility
AX037-V1-public_company,AX037-V1,public_company,candidate_filter_not_final_eligibility
AX037-V1-trust,AX037-V1,trust,candidate_filter_not_final_eligibility
AX037-V1-society,AX037-V1,society,candidate_filter_not_final_eligibility
AX037-V1-section8,AX037-V1,section8,candidate_filter_not_final_eligibility
AX037-V1-other,AX037-V1,other,candidate_filter_not_final_eligibility
AX038-V1-sole_proprietor,AX038-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX038-V1-partnership,AX038-V1,partnership,candidate_filter_not_final_eligibility
AX038-V1-llp,AX038-V1,llp,candidate_filter_not_final_eligibility
AX038-V1-private_company,AX038-V1,private_company,candidate_filter_not_final_eligibility
AX038-V1-public_company,AX038-V1,public_company,candidate_filter_not_final_eligibility
AX038-V1-trust,AX038-V1,trust,candidate_filter_not_final_eligibility
AX038-V1-society,AX038-V1,society,candidate_filter_not_final_eligibility
AX038-V1-section8,AX038-V1,section8,candidate_filter_not_final_eligibility
AX038-V1-other,AX038-V1,other,candidate_filter_not_final_eligibility
AX038-V1-individual,AX038-V1,individual,candidate_filter_not_final_eligibility
AX038-V1-huf,AX038-V1,huf,candidate_filter_not_final_eligibility
AX039-V1-sole_proprietor,AX039-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX039-V1-partnership,AX039-V1,partnership,candidate_filter_not_final_eligibility
AX039-V1-llp,AX039-V1,llp,candidate_filter_not_final_eligibility
AX039-V1-private_company,AX039-V1,private_company,candidate_filter_not_final_eligibility
AX039-V1-public_company,AX039-V1,public_company,candidate_filter_not_final_eligibility
AX039-V1-trust,AX039-V1,trust,candidate_filter_not_final_eligibility
AX039-V1-society,AX039-V1,society,candidate_filter_not_final_eligibility
AX039-V1-section8,AX039-V1,section8,candidate_filter_not_final_eligibility
AX039-V1-other,AX039-V1,other,candidate_filter_not_final_eligibility
AX039-V1-individual,AX039-V1,individual,candidate_filter_not_final_eligibility
AX039-V1-huf,AX039-V1,huf,candidate_filter_not_final_eligibility
AX040-V1-sole_proprietor,AX040-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX040-V1-partnership,AX040-V1,partnership,candidate_filter_not_final_eligibility
AX040-V1-llp,AX040-V1,llp,candidate_filter_not_final_eligibility
AX040-V1-private_company,AX040-V1,private_company,candidate_filter_not_final_eligibility
AX040-V1-public_company,AX040-V1,public_company,candidate_filter_not_final_eligibility
AX040-V1-trust,AX040-V1,trust,candidate_filter_not_final_eligibility
AX040-V1-society,AX040-V1,society,candidate_filter_not_final_eligibility
AX040-V1-section8,AX040-V1,section8,candidate_filter_not_final_eligibility
AX040-V1-other,AX040-V1,other,candidate_filter_not_final_eligibility
AX040-V1-individual,AX040-V1,individual,candidate_filter_not_final_eligibility
AX040-V1-huf,AX040-V1,huf,candidate_filter_not_final_eligibility
AX041-V1-sole_proprietor,AX041-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX041-V1-partnership,AX041-V1,partnership,candidate_filter_not_final_eligibility
AX041-V1-llp,AX041-V1,llp,candidate_filter_not_final_eligibility
AX041-V1-private_company,AX041-V1,private_company,candidate_filter_not_final_eligibility
AX041-V1-public_company,AX041-V1,public_company,candidate_filter_not_final_eligibility
AX041-V1-trust,AX041-V1,trust,candidate_filter_not_final_eligibility
AX041-V1-society,AX041-V1,society,candidate_filter_not_final_eligibility
AX041-V1-section8,AX041-V1,section8,candidate_filter_not_final_eligibility
AX041-V1-other,AX041-V1,other,candidate_filter_not_final_eligibility
AX041-V1-individual,AX041-V1,individual,candidate_filter_not_final_eligibility
AX041-V1-huf,AX041-V1,huf,candidate_filter_not_final_eligibility
AX042-V1-sole_proprietor,AX042-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX042-V1-partnership,AX042-V1,partnership,candidate_filter_not_final_eligibility
AX042-V1-llp,AX042-V1,llp,candidate_filter_not_final_eligibility
AX042-V1-private_company,AX042-V1,private_company,candidate_filter_not_final_eligibility
AX042-V1-public_company,AX042-V1,public_company,candidate_filter_not_final_eligibility
AX042-V1-trust,AX042-V1,trust,candidate_filter_not_final_eligibility
AX042-V1-society,AX042-V1,society,candidate_filter_not_final_eligibility
AX042-V1-section8,AX042-V1,section8,candidate_filter_not_final_eligibility
AX042-V1-other,AX042-V1,other,candidate_filter_not_final_eligibility
AX042-V1-individual,AX042-V1,individual,candidate_filter_not_final_eligibility
AX042-V1-huf,AX042-V1,huf,candidate_filter_not_final_eligibility
AX043-V1-sole_proprietor,AX043-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX043-V1-partnership,AX043-V1,partnership,candidate_filter_not_final_eligibility
AX043-V1-llp,AX043-V1,llp,candidate_filter_not_final_eligibility
AX043-V1-private_company,AX043-V1,private_company,candidate_filter_not_final_eligibility
AX043-V1-public_company,AX043-V1,public_company,candidate_filter_not_final_eligibility
AX043-V1-trust,AX043-V1,trust,candidate_filter_not_final_eligibility
AX043-V1-society,AX043-V1,society,candidate_filter_not_final_eligibility
AX043-V1-section8,AX043-V1,section8,candidate_filter_not_final_eligibility
AX043-V1-other,AX043-V1,other,candidate_filter_not_final_eligibility
AX043-V1-individual,AX043-V1,individual,candidate_filter_not_final_eligibility
AX043-V1-huf,AX043-V1,huf,candidate_filter_not_final_eligibility
