coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id
CG-hazardous_waste,IN-CG,hazardous_waste,requires_activity_and_local_law_review,http://www.enviscecb.org,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S022
CG-fire_safety,IN-CG,fire_safety,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-municipal_trade,IN-CG,municipal_trade,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S022
CG-building_occupancy,IN-CG,building_occupancy,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S022
CG-state_drug_licensing,IN-CG,state_drug_licensing,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-excise,IN-CG,excise,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,AX_CG_EX,partial_rule_research,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-legal_metrology,IN-CG,legal_metrology,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-rera,IN-CG,rera,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-psara,IN-CG,psara,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-state_food_safety,IN-CG,state_food_safety,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-groundwater,IN-CG,groundwater,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
CG-boilers,IN-CG,boilers,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022
DN-professional_tax,IN-DN,professional_tax,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-shops_establishments,IN-DN,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-labour_welfare_fund,IN-DN,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-factory_licensing,IN-DN,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-pollution_cte,IN-DN,pollution_cte,requires_activity_and_local_law_review,https://ddd.gov.in/pollution-control-committee/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",
DN-pollution_cto,IN-DN,pollution_cto,requires_activity_and_local_law_review,https://ddd.gov.in/pollution-control-committee/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",
DN-hazardous_waste,IN-DN,hazardous_waste,requires_activity_and_local_law_review,https://ddd.gov.in/pollution-control-committee/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",
DN-fire_safety,IN-DN,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-municipal_trade,IN-DN,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,
DN-building_occupancy,IN-DN,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,
DN-state_drug_licensing,IN-DN,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-excise,IN-DN,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-legal_metrology,IN-DN,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
DN-rera,IN-DN,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",
