coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
CH-pollution_cto,IN-CH,pollution_cto,requires_activity_and_local_law_review,https://cpcc.chd.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-hazardous_waste,IN-CH,hazardous_waste,requires_activity_and_local_law_review,https://cpcc.chd.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-fire_safety,IN-CH,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-municipal_trade,IN-CH,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S025,,unverified,unverified,unverified,unverified,unverified,,
CH-building_occupancy,IN-CH,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S025,,unverified,unverified,unverified,unverified,unverified,,
CH-state_drug_licensing,IN-CH,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-excise,IN-CH,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-legal_metrology,IN-CH,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-rera,IN-CH,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-psara,IN-CH,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-state_food_safety,IN-CH,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-groundwater,IN-CH,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CH-boilers,IN-CH,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S025,,unverified,unverified,unverified,unverified,unverified,,
CG-professional_tax,IN-CG,professional_tax,historical_discontinuance_current_status_unresolved,https://www.invest.cg.gov.in/one-click,,CG_PT,conflict_flagged,"2011 state budget says profession tax discontinued, contradicting imported Yes. Verify current statute/reintroduction before deciding current non-levy.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-shops_establishments,IN-CG,shops_establishments,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-labour_welfare_fund,IN-CG,labour_welfare_fund,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-factory_licensing,IN-CG,factory_licensing,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-pollution_cte,IN-CG,pollution_cte,requires_activity_and_local_law_review,http://www.enviscecb.org,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-pollution_cto,IN-CG,pollution_cto,requires_activity_and_local_law_review,http://www.enviscecb.org,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-hazardous_waste,IN-CG,hazardous_waste,requires_activity_and_local_law_review,http://www.enviscecb.org,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-fire_safety,IN-CG,fire_safety,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S022,,unverified,unverified,unverified,unverified,unverified,,
CG-municipal_trade,IN-CG,municipal_trade,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S022,,unverified,unverified,unverified,unverified,unverified,,
CG-building_occupancy,IN-CG,building_occupancy,requires_activity_and_local_law_review,https://www.invest.cg.gov.in/one-click,,CG_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S022,,unverified,unverified,unverified,unverified,unverified,,
