review_id,rule_id,field_name,review_status,evidence_ids_json,review_note
C018-V1-inspection,C018-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-governing_law,C019-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-applicability_text,C019-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-turnover_basis,C019-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-employee_basis,C019-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-deadline_text,C019-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-documents,C019-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-application_url,C019-V1,application_url,source_scoped_partial,"[""C019-V1-MCA_PORTAL-application_url""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-filing_mode,C019-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-physical_submission,C019-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-applicant_visit,C019-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C019-V1-inspection,C019-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C020-V1-governing_law,C020-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C020-V1-applicability_text,C020-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C020-V1-turnover_basis,C020-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C020-V1-employee_basis,C020-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C020-V1-deadline_text,C020-V1,deadline_text,source_scoped_partial,"[""C020-V1-FIX-deadline_text""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
